Dates,USA,India,Brazil,Russia,France,UK,Turkey,Italy,Spain,Germany,Colombia,Argentina,Mexico,Poland,Iran,Ukraine,Peru,South Africa,Netherlands,Indonesia,Czechia,Belgium,Romania,Chile,Iraq,Canada,Bangladesh,Pakistan,Philippines,Morocco,Switzerland,Israel,Sweden,Portugal,Saudi Arabia,Austria,Serbia,Hungary,Jordan,Nepal,Panama,Georgia,Japan,Azerbaijan,Ecuador,Croatia,UAE,Bulgaria,Belarus,Lebanon,Slovakia,Dominican Republic,Costa Rica,Armenia,Bolivia,Kazakhstan,Denmark,Kuwait,Qatar,Moldova,Guatemala,Greece,Palestine,Egypt,Tunisia,Lithuania,Oman,Ethiopia,Honduras,Slovenia,Venezuela,Bosnia and Herzegovina,Paraguay,Malaysia,Algeria,Libya,Kenya,Bahrain,China,Ireland,Nigeria,North Macedonia,Kyrgyzstan,Uzbekistan,Singapore,S. Korea,Albania,Ghana,Afghanistan,Norway,Montenegro,Luxembourg,El Salvador,Sri Lanka,Latvia,Finland,Uganda,Australia,Cameroon,Estonia,Sudan,Namibia,Zambia,Cyprus,Senegal,Mozambique,Madagascar,Angola,Uruguay,Botswana,Guinea,Maldives,Mauritania,Tajikistan,Zimbabwe,Jamaica,Malta,Cabo Verde,Cuba,Syria,Belize,Haiti,Gabon,Hong Kong,Eswatini,Rwanda,Andorra,Bahamas,Trinidad and Tobago,Mali,Malawi,Guyana,Burkina Faso,Thailand,Nicaragua,Suriname,Djibouti,Iceland,Equatorial Guinea,Somalia,Gambia,Togo,South Sudan,Benin,Niger,Lesotho,Sierra Leone,Guinea-Bissau,San Marino,New Zealand,Yemen,Liechtenstein,Chad,Liberia,Vietnam,Mongolia,Sao Tome and Principe,Eritrea,Saint Martin,Monaco,Burundi,Papua New Guinea,Comoros,Bhutan,Faeroe Islands,Mauritius,Tanzania,Isle of Man,Cambodia,Barbados,Saint Lucia,Seychelles,Antigua and Barbuda,Brunei,Grenada,St. Vincent Grenadines,Dominica,British Virgin Islands,Fiji,Laos,Timor-Leste,Saint Kitts and Nevis,Solomon Islands,Western Sahara
04-06-2020,485002,108450,254963,204197,67510,0.0,131778,161895,150376.0,167909,12319,5993,74758,12227,127485,11468,76228,21311,7.0,8892,6809,16048,13919,95631,4338,0,12161,31198,4248,7195,28600,15013,0.0,20323,68965,15717,6910,2205,566,290,9619,644,14785,3737,20019,2105,19572,1322,21162,731,1376,11474,687,3468,1658,6606,13,17223,39468,5009,979,1374,0,7756,968,1273,3451,250,648,1359,334,1951,511,6559,6297,52,592,7728,0,22698,3535,1621,1292,3087,23904,10506,898,3189,1585,8138,315,3874,1214,839,760,5800,82,29,3705,1663,1825,16,912,790,2162,114,200,18,709,23,2512,648,65,2401,31,368,576,239,1839,53,16,24,818,0,201,280,738,55,108,806,51,77,760,2968,370,9,1685,1794,200,418,20,239,6,151,860,2,491,53,408,1481,17,81,633,175,302,65,68,39,0,92,33,8,55,9,0,322,183,0,123,81,138,11,20,18,18,0,16,0,18,18,24,15,1,
05-06-2020,491706,113233,266940,212237,68007,0.0,133400,163781,150376.0,168480,13670,6088,77841,12410,129741,11815,79214,23088,7.0,9443,6881,16112,14145,99358,4573,0,12804,32581,4330,7268,28600,15026,0.0,20526,70616,15742,6931,2245,571,333,9719,650,14925,3871,20568,2113,20337,1390,22066,768,1379,11736,695,3513,1739,6903,13,18277,40935,5240,1053,1374,0,8158,969,1302,3451,262,677,1359,334,1968,516,6610,6453,52,643,8585,0,22698,3696,1632,1340,3247,24209,10531,910,3457,1762,8138,315,3885,1249,858,781,5800,82,29,4575,1667,1924,16,912,807,2276,119,201,21,721,23,2667,717,69,2491,33,385,583,239,1848,53,16,24,833,0,221,282,741,55,108,816,55,77,760,2971,370,9,1707,1794,200,418,21,240,6,151,863,2,580,153,428,1481,23,81,657,176,307,70,68,39,0,93,33,8,55,11,0,324,183,0,123,81,138,11,20,18,22,0,16,0,18,18,24,15,1,
06-06-2020,500849,118695,277149,220935,68282,0.0,135322,165078,150376.0,168958,13670,6180,80830,12641,132038,12265,82731,24258,7.0,9907,6885,16190,14419,103817,4904,0,13325,33465,4441,7315,28700,15042,0.0,20807,71791,15789,11056,2279,586,365,10118,663,14927,4024,21020,2121,21061,1545,23015,768,1379,11919,701,3720,1902,7135,13,19282,42527,5450,1133,1374,0,8538,977,1321,3451,281,697,1359,385,1968,532,6635,6631,52,706,9056,0,22698,3826,1640,1360,3268,24559,10552,925,3547,1830,8138,315,3888,1281,891,781,5800,82,29,4587,1675,2014,16,912,807,2512,126,212,24,726,23,2857,763,104,2583,33,404,596,240,1855,58,16,24,833,0,224,283,741,62,108,845,55,80,765,2971,370,9,1815,1794,200,431,21,240,6,151,867,2,600,153,428,1481,23,81,672,185,307,75,68,39,0,93,45,8,67,11,0,324,183,0,123,81,138,11,20,18,22,0,16,0,18,18,24,15,1,
07-06-2020,506367,123848,283952,226272,68283,0.0,137969,165837,150376.0,169224,14414,6909,83775,12855,134349,12513,86219,24364,7.0,10498,6891,16291,14638,108150,5186,0,13903,34355,4530,7364,28700,15091,0.0,20995,72817,15793,11348,2279,607,467,10218,674,14990,4149,21020,2126,21806,1548,23647,768,1389,12007,704,4014,2086,7376,13,20205,44338,5638,1261,1374,0,8961,982,1328,3451,344,712,1359,487,1968,575,6674,6717,52,752,9468,0,22698,3959,1646,1425,3354,24886,10563,938,3636,1875,8138,315,3899,1305,941,781,5800,96,29,4735,1681,2014,16,912,807,2588,127,233,24,730,23,2877,827,108,2673,34,405,596,240,1862,58,16,24,833,0,225,290,744,62,108,873,55,80,765,2972,370,9,1877,1794,200,441,21,248,6,151,867,2,608,153,428,1482,23,81,672,194,307,75,68,39,0,93,45,8,67,11,0,324,183,0,123,81,138,11,20,18,22,0,16,0,18,18,24,15,1,
08-06-2020,518522,129095,378257,230226,68319,0.0,141380,166584,150376.0,169556,16459,7305,87633,12998,136360,12657,89556,26099,7.0,10904,6994,16315,14826,112248,5572,0,14560,35018,4637,7408,28700,15102,0.0,21156,74524,15839,11189,2284,627,488,10401,683,15043,4377,21020,2128,22275,1587,23880,779,1396,12158,712,4099,2159,7376,13,21242,45935,5738,1323,1374,0,9375,982,1331,3793,361,740,1359,487,2023,603,6694,6799,57,849,10326,0,22698,4040,1653,1445,3357,25368,10589,945,3645,2171,8138,315,3901,1379,990,781,5800,103,29,4748,1683,2059,16,912,807,2699,131,254,38,738,24,2918,925,119,2763,46,405,596,266,1868,62,16,24,833,0,229,297,751,64,109,916,55,84,765,2973,370,9,2013,1794,200,470,21,251,15,186,869,2,611,153,478,1482,23,81,685,195,316,75,68,39,0,93,45,8,67,14,0,324,183,0,123,81,138,11,20,18,22,0,16,0,18,18,24,15,1,
09-06-2020,524855,134670,396737,241917,68736,0.0,144598,168646,150376.0,170129,16459,7568,90748,13196,138457,12892,92929,29006,7.0,11414,7053,16324,14910,117361,5831,0,15337,36308,4736,7493,28700,15159,0.0,21339,76339,15875,11268,2324,657,584,10561,686,15141,4606,21020,2130,22740,1623,24506,795,1402,12208,717,4451,2190,8015,13,22162,47569,5797,1413,1374,0,9786,982,1338,4152,379,787,1359,487,2049,604,6975,6951,58,873,10606,0,22698,4206,1658,1483,3459,25877,10611,960,3755,2651,8138,315,3902,1419,1057,794,5800,118,29,4794,1684,2127,16,912,807,2809,136,274,38,754,24,2942,1010,139,2815,46,405,597,270,1880,62,16,24,938,0,232,300,757,64,109,931,55,86,765,2973,953,9,2139,1794,200,489,21,260,15,188,871,2,621,153,483,1482,23,81,706,199,316,87,76,39,0,93,45,8,67,17,0,324,183,0,125,81,138,11,20,18,22,0,16,0,18,19,24,15,1,
10-06-2020,533504,135206,413916,252295,69032,0.0,146839,169939,150376.0,170630,16566,7991,93930,13411,140590,13257,98031,31505,7.0,12129,7111,16392,15103,121780,6214,0,15900,36308,4895,7565,28700,15168,0.0,21742,77954,15910,11348,2355,663,674,10977,690,15217,4720,21862,2130,24017,1664,25667,832,1404,12318,722,5226,2261,8345,13,23288,49413,5930,1504,1374,0,10289,983,1369,5640,401,809,1359,487,2063,619,7014,7074,59,1048,11109,0,22698,4351,1664,1572,3532,26532,10654,980,3755,3013,8138,315,3904,1438,1122,794,5800,119,29,4836,1690,2202,17,912,807,2885,138,296,40,758,24,2942,1121,142,2947,49,407,597,294,1886,68,16,24,978,0,236,307,759,67,109,948,55,92,765,2981,953,9,2260,1794,200,506,22,265,15,188,876,2,637,153,496,1482,23,81,706,200,320,89,135,39,0,93,45,8,97,18,0,325,183,0,125,83,138,11,20,18,22,0,16,0,18,19,24,15,1,
11-06-2020,540292,147195,429965,260649,69344,0.0,147860,171338,150376.0,170961,17366,8332,97198,13696,142663,13642,102429,33252,7.0,12636,7166,16453,15283,126444,6568,0,16747,40247,5165,7583,28800,15250,0.0,22002,80019,15949,11362,2391,670,861,10977,694,15233,4930,21862,2132,25234,1688,26643,845,1409,12541,722,5466,2372,8593,13,24137,51331,6072,1567,1374,0,10691,989,1372,6623,434,837,1359,487,2100,624,7065,7255,59,1092,11487,0,22698,4494,1682,1668,3637,27286,10669,1001,3824,3326,8138,315,3910,1504,1150,818,6200,161,29,4836,1697,2278,17,912,807,2994,144,312,41,772,24,3033,1153,250,3062,51,408,600,294,1893,68,16,24,1024,0,238,313,780,68,109,989,55,92,790,2987,953,9,2519,1794,200,532,22,271,48,188,878,2,642,153,496,1482,23,81,706,206,321,95,146,39,0,93,45,8,97,19,0,325,183,0,125,83,138,11,20,18,22,0,16,0,18,19,24,15,1,
12-06-2020,547386,154330,445123,268862,69578,0.0,149102,173085,150376.0,171535,17823,8743,100876,13805,144649,14075,107133,35006,7.0,13213,7215,16498,15445,131358,6868,0,17249,40247,5454,7618,28800,15288,0.0,22200,81029,15985,11411,2447,671,877,13759,697,15362,5116,22679,2133,25946,1716,27760,853,1409,12754,731,5639,2431,8829,13,25048,53296,6229,1702,1374,0,11108,995,1400,7489,451,844,1359,487,2119,633,7168,7322,59,1164,11903,0,22698,4891,1694,1668,3758,28040,10691,1034,3921,3928,8138,315,3918,1587,1196,818,6200,161,29,4836,1703,2416,17,1104,807,3100,145,344,42,780,24,3106,1193,278,3158,51,417,600,294,1902,68,16,24,1024,0,246,321,781,68,109,1023,65,95,791,2987,953,9,2730,1794,200,532,22,279,48,217,881,2,648,153,520,1482,28,81,711,210,323,95,156,39,0,93,45,8,97,19,0,325,183,0,125,83,138,11,20,18,22,0,16,0,18,19,24,15,1,
13-06-2020,556606,162379,459436,274128,69783,0.0,150087,174865,150376.0,171970,18749,9083,104078,14104,146748,14489,111724,36850,7.0,13776,7219,16547,15635,137296,7515,0,17828,50056,5706,7696,28800,15357,0.0,22438,82548,16012,11465,2476,678,913,13759,702,15458,5309,22865,2134,26761,1723,29111,868,1410,13084,743,6081,2768,8829,13,25882,55252,6421,1804,1374,0,11529,995,1416,7530,495,894,1359,487,2119,647,7311,7420,62,1221,12191,0,22698,5101,1705,1722,3874,28808,10718,1039,3979,4201,8138,315,3922,1738,1252,845,6200,219,29,4836,1705,2556,17,1104,807,3228,151,362,61,784,24,3213,1217,311,3288,54,420,601,294,1923,71,16,24,1024,0,247,332,781,68,109,1058,66,95,799,2987,953,9,2823,1794,200,559,24,291,49,222,881,2,670,153,520,1482,39,81,718,214,323,98,176,39,0,93,45,8,114,21,0,325,183,0,125,83,138,11,20,18,22,0,16,0,18,19,24,15,1,
14-06-2020,561816,169798,469141,279536,69820,0.0,151417,176370,150376.0,172089,19460,9564,107298,14226,148674,14596,115579,38531,7.0,14531,7226,16589,15719,143704,8121,0,18730,53721,5954,7765,28800,15375,0.0,22669,84720,16059,11511,2482,682,974,13766,703,15514,5583,23064,2134,27462,1730,30103,868,1410,13320,752,6214,3113,9188,13,26759,56898,6623,1886,1374,0,11931,998,1427,8454,545,967,1359,835,2119,650,7346,7606,63,1253,12818,0,22698,5220,1710,1791,3943,29589,10730,1044,4258,4725,8138,315,3929,1846,1287,845,6200,240,29,4836,1705,2610,17,1122,807,3344,151,367,61,788,24,3234,1311,332,3409,54,420,603,301,1948,74,16,24,1024,0,249,332,781,68,109,1088,69,99,799,2987,953,9,2950,1796,200,577,24,291,49,228,885,2,680,153,520,1482,53,81,720,219,323,98,177,39,0,93,45,8,114,21,0,325,183,0,125,83,138,11,20,18,22,0,16,0,18,19,24,15,1,
15-06-2020,576334,180013,477709,284021,69719,0.0,152364,177010,150376.0,172692,19985,9891,112292,14383,150590,14771,119409,39867,7.0,15123,7296,16610,15817,148792,9271,0,18731,56390,6252,7828,28900,15415,0.0,22852,87890,16066,11561,2485,692,1041,13766,704,15567,5739,23349,2140,28129,1784,30420,875,1410,14025,771,6276,3430,9388,13,27531,58681,6794,1966,1374,0,12329,999,1429,9533,620,1025,1359,835,2162,673,7400,7735,70,1286,13267,0,22698,5349,1723,1847,4019,30366,10760,1055,4258,5164,8138,315,3931,1926,1342,845,6200,299,29,5570,1717,2720,17,1142,807,3424,157,384,64,792,24,3259,1540,360,3503,54,430,603,340,1965,78,16,24,1334,0,249,338,789,68,109,1125,69,99,804,2987,953,48,3183,1797,200,622,24,299,49,232,885,2,683,153,575,1482,79,81,720,221,323,109,177,39,0,93,45,8,114,22,0,325,183,0,125,83,138,11,20,18,22,0,16,0,18,19,24,15,1,
16-06-2020,583503,186935,490005,293780,69943,0.0,153379,178526,150376.0,172842,19986,10174,115394,14654,152675,15054,125205,42063,7.0,15703,7358,16625,16071,156232,9862,0,36264,58437,6552,7937,28900,15449,0.0,23212,89540,16089,11624,2516,693,1158,13774,724,15652,5948,23684,2140,28861,1817,31273,889,1426,14133,794,6571,3752,9647,13,28206,60461,6901,2096,1374,0,12730,1002,1441,11089,738,1075,1359,835,2178,699,7733,7842,76,1328,13866,0,22698,5623,1757,1902,4096,31163,10774,1064,4326,5508,8138,315,3933,2041,1371,875,6200,351,29,5570,1728,2820,18,1142,816,3525,160,417,64,801,24,3327,1670,373,3624,62,449,608,354,1994,78,16,24,1432,0,259,338,789,72,109,1145,73,99,807,2993,1238,48,3324,1796,515,649,24,344,58,236,885,2,686,153,590,1482,91,81,720,222,325,111,182,39,0,94,75,8,127,24,0,325,183,0,126,83,138,11,22,18,22,0,16,0,18,19,24,15,1,
17-06-2020,592191,194325,521046,303800,70223,0.0,154640,179455,150376.0,173599,20400,10512,118504,14921,154812,15485,128622,44331,7.0,16243,7399,16684,16117,181931,10770,0,38189,59215,6820,7993,28900,15459,0.0,23580,91662,16099,11697,2547,693,1167,13774,731,15753,6075,23881,2141,29537,1880,32735,907,1437,14216,899,6814,4002,9920,13,28896,62172,7077,2200,1374,0,13141,1004,1447,11797,849,1116,1359,835,2197,711,7873,7943,78,1353,14185,0,22698,5967,1803,1933,4131,31938,10800,1077,4410,6158,8138,315,3935,2137,1397,875,6200,420,29,5570,1743,2966,19,1142,816,3606,160,450,64,810,25,3364,1677,427,3700,63,451,610,377,1999,78,16,24,1505,0,262,347,791,72,109,1168,73,102,809,2996,1238,48,3411,1793,515,685,24,353,89,237,893,2,707,153,591,1482,271,81,721,240,325,127,188,39,0,94,75,8,127,24,0,325,183,0,126,85,138,11,22,18,22,0,16,0,18,19,24,15,1,
18-06-2020,599115,204711,534580,313409,70322,0.0,156022,180544,150376.0,173847,21361,10721,122180,15317,156991,16001,131190,44920,7.0,16798,7440,16724,16308,186441,11333,0,40164,61383,7090,8041,28900,15518,0.0,24010,93915,16101,11769,2564,697,1186,13782,739,15753,6192,24123,2142,30241,1941,34023,944,1443,14293,937,7560,4002,10065,13,29512,63642,7252,2290,1374,0,13528,1006,1449,13264,934,1179,1359,835,2219,717,8000,8078,81,1459,14696,0,22698,6307,1836,1933,4166,32712,10835,1086,4468,7660,8138,315,3940,2235,1421,903,6200,486,29,5570,1748,2966,19,1144,818,3716,175,463,64,814,25,3467,1677,550,3762,63,458,610,377,2020,78,16,24,1657,0,267,350,792,74,109,1192,74,102,810,2997,1238,74,3527,1795,515,724,24,353,117,238,901,2,710,153,609,1482,273,81,733,250,325,132,191,39,0,94,75,8,129,25,0,325,183,0,126,85,138,11,22,18,23,0,18,0,18,19,24,15,1,
19-06-2020,606715,213831,551631,323851,70496,0.0,157516,181907,150376.0,173972,22726,11851,126438,15698,159192,16588,135520,47825,7.0,17349,7473,16751,16555,191491,12205,0,42945,63504,7378,8117,28900,15586,0.0,24477,95764,16141,11822,2581,708,1402,14359,741,15844,6325,24446,2142,30996,2008,35275,960,1447,14605,982,8266,4670,10411,13,30190,65409,7525,2419,1374,0,13928,1014,1462,13974,1029,1214,1359,835,2241,741,8070,8196,83,1550,15287,0,22698,6581,1863,1961,4273,33459,10856,1114,4548,7962,8138,315,3944,2310,1446,903,6200,492,29,7548,1755,3086,19,1194,818,3788,177,498,66,814,25,3522,1769,653,3830,63,458,613,377,2037,78,17,24,1750,0,276,351,792,74,109,1217,91,102,810,3008,1238,74,3565,1797,515,724,24,361,122,247,901,2,732,153,610,1482,288,81,742,250,326,139,199,39,0,94,75,8,129,28,0,325,183,0,126,85,138,11,22,18,23,0,18,0,18,19,24,15,1,
20-06-2020,617460,227728,576779,334024,70641,0.0,158828,182453,150376.0,174609,24035,12206,130854,16181,161384,16974,143017,50326,7.0,17883,7477,16771,16735,196609,13211,0,43993,67892,7650,8223,28900,15586,0.0,24906,98917,16175,11889,2585,722,1578,14359,752,15948,6516,24446,2142,31754,2027,36749,1006,1447,14957,1014,8854,5086,10671,13,30726,66763,7745,2558,1374,0,14327,1017,1470,14780,1122,1275,1359,835,2241,791,8146,8324,98,1586,15790,0,22698,6718,1904,1981,4290,34224,10868,1126,10074,8292,8138,315,3951,2449,1472,903,6200,492,29,7702,1758,3325,19,1194,824,3859,177,618,66,815,25,3630,1788,696,3894,63,462,616,377,2071,83,17,24,1750,0,285,357,792,74,109,1255,91,102,810,3018,1238,74,3565,1794,515,751,24,366,122,247,911,2,746,153,610,1482,328,81,746,254,327,139,203,39,0,94,75,8,159,30,0,326,183,0,126,85,138,11,22,18,23,0,18,0,18,19,24,15,1,
21-06-2020,622133,237196,588118,339142,70661,0.0,160240,182893,150376.0,174740,27412,12728,134495,16683,163591,17078,141967,51608,7.0,18404,7499,16771,16911,200569,13935,0,45077,71458,7893,8284,29000,15694,0.0,25376,101130,16197,11947,2589,739,1772,14359,755,15948,6799,24991,2142,32415,2074,37666,1068,1447,15138,1032,9002,5454,10897,13,31240,68319,7896,2711,1374,0,14736,1020,1475,15552,1213,1293,1376,835,2241,871,8156,8422,103,1607,16419,0,22698,6879,1926,2021,4377,34942,10881,1134,10473,8764,8138,315,3956,2535,1498,903,6200,578,29,7710,1764,3325,19,1194,824,3919,181,655,77,814,25,3669,1803,811,3995,64,516,616,413,2103,83,17,24,1750,0,285,359,792,77,109,1255,258,103,814,3018,1238,106,3859,1797,515,782,24,375,169,253,911,2,788,153,610,1482,347,81,752,254,327,153,203,39,0,94,93,8,159,30,0,326,183,0,127,85,138,11,22,18,23,0,18,0,18,19,24,15,1,
22-06-2020,640198,248190,601736,343847,70737,0.0,161533,183426,150376.0,175143,29024,13153,139383,17076,166427,17211,145320,53444,7.0,18735,7537,16771,17031,205397,14785,0,46755,73471,8143,8366,29000,15761,0.0,25548,105175,16241,11997,2590,751,2148,14664,761,15957,7168,24991,2142,33046,2171,37923,1077,1447,15338,1043,9131,5857,11158,13,31770,69956,8019,2818,1374,0,15133,1020,1475,16408,1297,1362,1376,1327,2270,903,8177,8559,116,1680,16862,0,22698,7109,1974,2021,4450,35590,10908,1159,10473,8841,8138,315,3959,2655,1526,903,6400,631,29,7740,1765,3460,21,1194,824,3953,181,692,77,815,25,3669,1813,905,4039,64,516,617,419,2113,83,17,24,2002,0,291,370,796,77,109,1266,258,103,814,3022,1238,132,3952,1797,515,818,26,380,190,253,913,2,788,191,627,1483,350,81,755,260,328,158,203,39,0,95,93,8,159,32,0,326,183,0,127,85,138,11,22,18,23,0,18,0,18,19,24,15,1,
23-06-2020,647548,258685,627963,355847,70952,0.0,162848,184585,150376.0,175825,30517,13576,143646,17573,169160,17538,148437,55045,7.0,19241,7555,16771,17187,210570,15753,0,47635,77754,8442,8407,29000,15869,0.0,25829,109885,16261,12054,2600,772,2224,14694,768,16096,7503,24991,2142,33703,2217,38688,1098,1448,15551,1129,10144,6300,11514,13,32304,71501,8212,2897,1374,0,15535,1023,1483,17279,1412,1461,1376,1327,2285,926,8186,8674,132,1782,17450,0,22698,7338,2048,2082,4560,35995,10930,1195,10907,9260,8138,315,3959,2814,1548,903,6400,699,29,7774,1771,3699,21,1213,824,4046,206,732,77,815,25,3685,1813,963,4109,64,518,618,426,2123,94,17,436,2107,0,319,371,797,83,109,1302,258,107,823,3023,1238,132,3989,1796,515,818,26,384,217,272,913,2,853,191,632,1483,356,81,757,270,329,168,208,39,0,95,93,8,159,34,0,326,183,0,127,85,138,11,22,18,23,0,18,0,18,19,24,15,1,
24-06-2020,656161,271697,660469,368222,71138,0.0,164234,186111,150376.0,176422,30517,13816,148487,18134,172096,18009,151589,56874,7.0,19658,7588,16771,17391,215093,16814,0,49666,81307,8656,8468,29000,15940,0.0,26083,112797,16282,12111,2618,782,2338,14794,771,16101,7768,24991,2145,34405,2263,40136,1103,1448,16006,1210,10797,6795,11882,13,32809,73083,8400,2930,1374,0,15935,1023,1484,17972,1486,1546,1376,1327,2297,944,8231,8792,138,1823,17977,0,23364,7613,2091,2112,4685,36299,10974,1217,11078,9869,8138,315,3965,2924,1562,903,6600,717,29,10100,1783,3699,21,1223,824,4072,220,779,77,815,25,3861,1839,1074,4194,123,521,624,479,2130,94,17,512,2177,0,331,376,797,83,109,1354,259,107,825,3038,1238,154,4182,1799,515,829,26,392,224,277,913,2,869,191,647,1484,379,81,770,270,329,169,211,39,0,95,93,8,159,34,0,326,183,0,127,85,138,11,22,19,23,0,18,0,18,19,24,15,1,
25-06-2020,663562,285637,679524,374557,71322,0.0,165706,186725,150376.0,176764,31729,14788,152362,18654,175103,18365,151225,59974,7.0,20449,7649,16890,17906,219327,18051,0,51495,84168,8910,8500,29000,16007,0.0,26382,117882,16320,12154,2640,797,2650,14800,776,16142,8059,26097,2149,35165,2370,41448,1144,1452,16223,1227,11335,7338,12220,13,33367,74544,8599,2949,1374,0,16338,1023,1494,18520,1544,1600,1376,1327,2322,976,8271,8920,140,1857,18501,0,23364,7822,2166,2162,4877,36604,11172,1250,11431,10174,8138,315,3968,3116,1602,903,6600,731,29,10100,1790,3806,21,1223,824,4162,221,823,81,818,25,3861,1848,1225,4267,128,526,627,562,2171,96,17,512,2270,0,347,385,797,84,109,1383,260,108,826,3038,1238,176,4269,1794,515,868,26,394,224,288,917,2,869,191,653,1484,386,81,774,278,329,170,214,39,0,95,93,8,161,34,0,326,183,0,127,85,138,11,22,19,23,0,18,0,18,19,24,15,1,
26-06-2020,670809,295881,702399,383524,71550,0.0,167198,187615,150376.0,177149,33410,18416,156827,19218,177852,18927,159806,64111,7.0,21333,7668,16918,18181,223431,18859,0,53133,86906,9182,8656,29000,16872,0.0,26633,120471,16348,12232,2663,830,2698,15270,780,16224,8364,26493,2150,35469,2457,42689,1144,1455,16357,1280,12149,7736,12548,13,33969,76072,8765,3028,1374,0,16737,1023,1501,19482,1688,1678,1376,1327,2338,1013,8294,9066,142,1905,19137,0,23364,8253,2206,2194,5038,36825,11317,1298,11755,10306,8138,315,3968,3291,1619,932,6600,761,29,10100,1797,4014,22,1233,824,4193,223,862,81,818,25,4155,1863,1280,4331,135,539,632,568,2180,102,18,641,2327,0,367,398,799,84,109,1387,260,108,830,3040,1238,181,4348,1799,515,868,26,395,224,292,919,4,914,191,656,1484,402,81,778,285,330,175,219,53,0,95,93,8,161,38,0,326,183,0,129,90,138,11,22,19,23,0,18,0,18,19,24,15,1,
27-06-2020,679308,309713,727715,392703,71455,0.0,169182,188584,150376.0,177518,34999,19143,160721,19972,180661,19350,164024,67094,7.0,21909,7682,16941,18530,228055,19938,0,54318,92624,9430,8723,29100,17002,0.0,26864,122128,16371,12338,2681,841,2834,15370,781,16293,8719,26920,2152,35834,2475,44126,1153,1455,16666,1325,12911,8158,12738,13,34586,77225,8963,3123,1374,0,17140,1025,1503,20363,2015,1767,1376,1327,2338,1045,8308,9202,171,1936,19781,0,23364,8625,2236,2212,5240,37163,11364,1346,12257,10674,8138,315,3978,3447,1639,932,6600,761,29,10100,1812,4014,22,1233,824,4255,225,907,81,818,25,4215,1875,1344,4391,142,552,635,568,2187,102,18,706,2327,0,370,413,799,87,109,1398,260,109,830,3053,1238,191,4348,1797,515,868,26,396,224,295,924,4,937,317,656,1484,417,81,778,291,330,175,219,53,0,95,115,8,161,38,0,326,183,0,129,90,138,11,22,19,23,0,18,0,18,19,24,15,1,
