Dates,USA,India,Brazil,Russia,France,UK,Turkey,Italy,Spain,Germany,Colombia,Argentina,Mexico,Poland,Iran,Ukraine,Peru,South Africa,Netherlands,Indonesia,Czechia,Belgium,Romania,Chile,Iraq,Canada,Bangladesh,Pakistan,Philippines,Morocco,Switzerland,Israel,Sweden,Portugal,Saudi Arabia,Austria,Serbia,Hungary,Jordan,Nepal,Panama,Georgia,Japan,Azerbaijan,Ecuador,Croatia,UAE,Bulgaria,Belarus,Lebanon,Slovakia,Dominican Republic,Costa Rica,Armenia,Bolivia,Kazakhstan,Denmark,Kuwait,Qatar,Moldova,Guatemala,Greece,Palestine,Egypt,Tunisia,Lithuania,Oman,Ethiopia,Honduras,Slovenia,Venezuela,Bosnia and Herzegovina,Paraguay,Malaysia,Algeria,Libya,Kenya,Bahrain,China,Ireland,Nigeria,North Macedonia,Kyrgyzstan,Uzbekistan,Singapore,S. Korea,Albania,Ghana,Afghanistan,Norway,Montenegro,Luxembourg,El Salvador,Sri Lanka,Latvia,Finland,Uganda,Australia,Cameroon,Estonia,Sudan,Namibia,Zambia,Cyprus,Senegal,Mozambique,Madagascar,Angola,Uruguay,Botswana,Guinea,Maldives,Mauritania,Tajikistan,Zimbabwe,Jamaica,Malta,Cabo Verde,Cuba,Syria,Belize,Haiti,Gabon,Hong Kong,Eswatini,Rwanda,Andorra,Bahamas,Trinidad and Tobago,Mali,Malawi,Guyana,Burkina Faso,Thailand,Nicaragua,Suriname,Djibouti,Iceland,Equatorial Guinea,Somalia,Gambia,Togo,South Sudan,Benin,Niger,Lesotho,Sierra Leone,Guinea-Bissau,San Marino,New Zealand,Yemen,Liechtenstein,Chad,Liberia,Vietnam,Mongolia,Sao Tome and Principe,Eritrea,Saint Martin,Monaco,Burundi,Papua New Guinea,Comoros,Bhutan,Faeroe Islands,Mauritius,Tanzania,Isle of Man,Cambodia,Barbados,Saint Lucia,Seychelles,Antigua and Barbuda,Brunei,Grenada,St. Vincent Grenadines,Dominica,British Virgin Islands,Fiji,Laos,Timor-Leste,Saint Kitts and Nevis,Solomon Islands,Western Sahara,Marshall Islands,Vanuatu
02-05-2020,1138126,39699,97100,124054,166976,185491,124375,209328,216582,164967,7285,4681,22088,13375,96448,11411,42534,6336,6,10843,7755,49517,12732,21213,2219,18321,8790,20084,8928,4729,29817,16185,22432,25190,25459,15558,9362,2942,460,59,7090,582,14861,1894,27464,2088,13599,1594,15828,733,1407,7578,733,2273,1470,3857,11,4619,14872,4052,688,2620,0,6193,1009,1406,2483,133,1010,1439,345,1839,370,6176,4295,63,435,3284,0,21176,2388,1506,769,2118,17548,10793,789,2169,2469,7809,322,3812,446,705,871,5176,88,29,2077,1699,592,16,119,864,1115,79,135,35,652,23,1586,519,8,76,34,463,468,152,1611,44,18,85,335,0,108,255,747,83,116,544,38,82,652,2966,14,10,1112,1798,315,671,17,123,45,90,736,0,155,257,580,1487,10,82,117,154,270,39,16,39,0,95,15,8,3,7,0,332,480,0,122,81,138,11,25,17,21,0,16,0,18,19,24,15,1,5,0,1
03-05-2020,1162592,42505,101826,134687,167272,188465,126045,210717,217466,165664,7668,4783,23471,13693,97424,11913,45928,6783,6,11192,7781,49906,13163,22441,2296,18574,9455,20941,9223,4903,29905,16208,22693,25282,27011,15597,9464,2998,461,75,7090,589,15061,1932,29538,2096,14163,1618,16705,737,1408,7954,739,2386,1594,3920,11,4983,15551,4121,703,2626,0,6465,1013,1410,2568,135,1055,1439,357,1857,396,6298,4474,63,465,3383,0,21506,2558,1511,795,2149,18205,10801,795,2169,2704,7847,322,3824,490,718,879,5254,89,29,2077,1700,592,16,124,872,1182,80,149,35,655,23,1586,527,8,128,34,469,477,165,1649,44,18,88,335,0,112,259,748,83,116,563,39,82,662,2969,15,10,1112,1799,315,722,17,124,46,90,750,0,166,257,582,1487,10,82,117,158,271,39,16,39,0,95,15,8,3,7,0,332,480,0,122,82,138,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
04-05-2020,1185972,46437,108620,145268,167886,191843,127659,211938,218011,166152,7973,4887,24905,14006,98647,12331,47372,7220,6,11587,7819,50267,13512,23421,2346,19097,10143,22049,9485,5053,29981,16246,23169,25524,28656,15621,9557,3035,465,75,7197,593,15229,1984,31881,2101,14730,1652,17489,740,1413,8235,742,2507,1681,4049,11,5278,16191,4248,730,2632,0,6813,1018,1419,2637,140,1178,1439,357,1926,415,6353,4648,63,490,3533,0,21772,2802,1518,830,2189,18778,10804,803,2719,2894,7904,323,3828,555,751,896,5327,97,29,2104,1703,678,16,137,874,1271,80,149,35,657,23,1710,541,8,230,34,471,480,175,1668,44,18,100,367,0,116,261,750,83,116,580,41,92,672,2987,15,10,1116,1799,315,756,17,126,46,96,755,0,178,413,582,1486,12,82,117,166,271,40,23,39,0,95,15,8,3,7,0,332,480,0,122,82,138,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
05-05-2020,1210458,49400,115455,155370,168935,195527,129491,213013,219329,167007,8613,5020,26025,14431,99970,12697,51189,7572,6,12071,7896,50509,13837,24794,2431,19468,10929,24073,9684,5219,30009,16289,23826,25702,30251,15650,9677,3065,471,82,7523,604,15354,2060,31881,2112,15192,1704,18350,741,1421,8480,755,2619,1802,4205,11,5804,17142,4363,763,2642,0,7201,1022,1423,2735,145,1270,1445,361,1946,431,6383,4838,63,535,3720,0,21983,2950,1526,843,2207,19410,10806,820,2719,3224,7955,324,3840,587,771,896,5412,98,29,2104,1711,778,16,138,878,1329,81,151,36,670,23,1811,573,8,293,34,473,482,186,1685,44,18,101,397,0,119,261,751,89,116,612,41,93,688,2988,16,10,1120,1799,315,835,17,128,52,96,763,0,199,413,589,1488,22,82,170,170,271,41,174,39,0,95,15,8,3,7,0,332,480,0,122,82,138,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
06-05-2020,1235561,52987,126611,165929,172465,199358,131744,214457,220325,168162,8959,5208,27634,14740,101650,13184,54817,7808,6,12438,7974,50781,14107,25826,2480,19910,11719,24644,10004,5408,30060,16310,24572,26182,31938,15684,9791,3111,473,99,7731,610,15455,2127,31881,2119,15738,1778,19255,750,1429,8807,761,2782,1886,4422,11,6289,17972,4476,798,2663,0,7588,1025,1428,2903,162,1461,1448,379,1987,440,6428,4997,64,582,3934,0,22248,3145,1539,871,2233,20198,10810,832,3091,3392,7996,324,3851,633,797,900,5573,100,29,2265,1713,852,16,146,883,1433,81,158,36,673,23,1856,617,8,379,34,478,484,191,1703,45,18,101,397,0,123,268,751,92,116,631,43,93,729,2989,16,10,1124,1799,439,873,17,128,58,96,770,0,225,475,608,1489,25,82,170,178,271,41,174,39,0,95,15,8,8,7,0,332,480,0,122,82,139,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
07-05-2020,1263296,56351,135773,177160,173040,203125,133721,215858,221447,169430,9456,5371,29616,15047,103135,13691,58526,8232,6,12776,8031,51420,14499,27359,2543,20388,12425,26435,10343,5548,30126,16381,25359,26715,33731,15752,9848,3150,494,101,7868,615,15553,2204,30298,2125,16240,1829,20168,784,1445,9095,765,2884,2081,4578,11,6567,18890,4605,832,2678,0,7981,1026,1433,2958,191,1685,1449,381,2027,462,6467,5182,64,607,4199,0,22385,3526,1572,895,2298,20939,10822,842,3091,3563,8034,324,3859,695,824,909,5673,101,29,2267,1720,930,16,153,889,1492,81,193,36,684,23,1927,648,8,461,34,488,486,218,1729,45,18,129,504,0,153,271,752,92,116,650,43,93,736,2992,16,10,1133,1801,439,928,18,135,74,140,781,0,231,564,622,1490,25,82,253,189,288,41,187,39,0,95,15,8,8,7,0,332,480,0,122,82,141,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
08-05-2020,1290069,59695,146894,187859,174318,206174,135569,217185,222857,170588,10051,5611,31522,15366,104691,14195,61847,8895,6,13112,8077,52011,14811,28750,2603,20826,13134,28736,10463,5711,30207,16436,26059,27268,35432,15774,9943,3178,508,102,8070,623,15640,2279,28818,2161,16793,1872,21101,796,1455,9376,773,3029,2266,4834,11,7208,20201,4728,900,2691,0,8476,1030,1436,3112,194,1771,1450,388,2070,563,6535,5369,64,621,4444,0,22541,3912,1586,906,2325,21707,10840,850,4012,3778,8070,324,3871,742,835,928,5738,101,29,2267,1725,1111,16,167,891,1551,82,193,43,694,23,2009,744,8,522,34,490,489,230,1741,47,18,146,620,0,159,273,752,92,116,668,43,94,744,3000,16,10,1135,1801,439,928,20,145,120,242,795,0,257,594,623,1492,34,82,260,199,288,42,208,39,0,95,15,8,8,7,0,332,509,0,122,83,141,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
09-05-2020,1315026,62808,156061,198676,174758,208324,137115,218268,223578,171324,10495,5776,33460,15651,106220,14710,65015,9420,6,13645,8095,52596,15131,32208,2679,21148,13770,30334,10610,5910,30251,16454,26568,27406,37136,15833,10032,3213,522,110,8282,626,15755,2422,29071,2176,17417,1921,22052,809,1455,9882,780,3175,2437,4975,11,7623,21331,4867,967,2710,0,8964,1032,1444,3224,210,1830,1454,402,2090,689,6589,5558,64,649,4774,0,22760,4151,1622,931,2349,22460,10874,856,4263,4033,8099,324,3877,784,847,930,5880,116,29,2274,1733,1164,16,252,892,1634,87,193,43,702,23,2042,790,8,612,35,490,490,236,1754,47,18,151,661,0,163,280,754,92,116,692,56,94,748,3004,16,10,1189,1801,439,997,20,153,120,284,815,0,291,641,637,1494,34,82,322,199,288,42,208,39,0,96,15,8,11,7,0,332,509,0,122,84,141,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
10-05-2020,1333863,67161,162699,209688,175027,210645,138657,219070,224350,171879,11063,6034,35022,15996,107603,15232,67307,10015,6,14032,8123,53081,15362,33855,2767,21469,14657,32081,10794,6063,30305,16477,26846,27581,39048,15871,10032,3263,540,110,8448,635,15824,2519,29559,2187,18198,1965,22973,845,1457,10347,792,3313,2556,5090,11,8688,22520,4927,1052,2716,0,9400,1032,1479,3399,239,1972,1457,414,2117,713,6656,5723,64,672,4941,0,22996,4399,1642,1002,2418,23336,10909,868,4263,4402,8105,324,3886,889,863,939,5962,121,29,2579,1739,1365,16,267,898,1709,91,193,45,707,23,2146,835,8,612,36,502,496,246,1766,47,18,182,661,0,172,284,755,92,116,704,56,104,751,3009,16,10,1210,1801,439,1054,20,174,120,319,821,0,307,726,628,1497,51,82,322,199,288,42,208,39,0,96,15,8,11,7,0,332,509,0,122,84,141,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
11-05-2020,1353268,70768,169594,221344,175479,214228,139771,219814,227436,172576,11613,6278,36327,16326,109286,15648,68822,10652,6,14265,8176,53449,15588,35052,2818,21817,15691,34336,11086,6281,30344,16506,27301,27679,41014,15882,10176,3284,562,134,8616,638,15861,2589,29509,2196,18878,1990,23906,859,1457,10634,801,3392,2831,5207,11,9286,23623,4995,1114,2726,0,9746,1032,1485,3573,250,2100,1460,422,2141,724,6726,5891,64,700,5236,0,23135,4641,1664,1016,2486,23822,10936,872,4700,4687,8132,324,3888,958,869,946,5984,121,29,2689,1741,1526,16,267,901,1886,103,186,45,711,24,2146,897,8,661,36,505,503,260,1783,47,18,209,802,0,175,285,755,93,116,712,57,109,760,3015,16,10,1227,1801,439,1089,22,181,156,319,832,0,338,761,628,1497,56,82,322,211,288,42,208,39,0,96,15,8,11,9,0,332,509,0,122,84,141,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
12-05-2020,1375989,74292,178214,232243,176207,217617,141475,221216,228030,173171,12272,6563,38324,16921,110767,16023,72059,11350,6,14749,8221,53779,15778,36710,2913,22158,16660,35298,11350,6418,30380,16529,28055,27913,42925,15961,10243,3313,576,217,8783,642,15948,2693,30419,2207,19661,2023,24873,870,1465,10900,804,3538,2964,5279,11,10277,25149,5154,1199,2744,0,10093,1032,1491,3721,261,2080,1461,423,2158,737,6742,6067,64,715,5531,0,23242,4787,1674,1037,2519,24671,10962,876,5127,4963,8157,324,3894,998,889,950,6003,129,29,2689,1746,1661,16,441,903,1995,104,186,45,717,24,2298,904,9,729,36,507,506,267,1804,47,18,209,863,0,184,286,758,93,116,730,57,113,766,3017,25,10,1256,1801,439,1170,22,199,194,327,854,0,338,820,638,1497,65,82,357,211,288,42,208,39,0,96,15,8,11,11,0,332,509,0,122,85,141,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
13-05-2020,1396928,78055,190137,242271,175981,220915,143114,222104,228691,174098,12930,6879,40186,17204,112725,16425,76306,12074,6,15438,8269,53981,16002,39370,3032,22516,17822,35788,11618,6512,30413,16548,28755,28132,44830,15997,10295,3341,582,250,8944,647,15998,2758,30486,2213,20386,2069,25825,878,1469,11196,815,3718,3148,5417,11,11028,26539,5406,1342,2760,0,10431,1032,1505,4019,263,2255,1463,423,2181,740,6779,6253,64,737,5816,0,23401,4971,1694,1044,2612,25346,10991,880,5408,5226,8175,324,3904,1037,915,951,6054,139,29,2800,1751,1818,16,446,905,2105,104,212,45,719,24,2374,955,15,801,37,509,508,289,1810,48,18,234,1004,0,187,287,760,94,116,758,63,113,773,3017,25,10,1268,1802,522,1219,23,219,203,327,860,1,387,836,643,1497,70,82,372,213,288,42,220,39,0,96,15,8,11,15,0,332,509,0,122,85,141,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
14-05-2020,1424152,81997,203165,252245,176712,223524,144749,223096,229540,174478,13610,7134,42595,17615,114533,16847,80604,12739,6,16006,8351,54288,16247,42029,3143,22865,18863,38799,11876,6607,30463,16579,29415,28319,46869,16058,10374,3380,586,249,9118,667,16096,2879,30502,2221,21084,2100,26772,886,1477,11320,830,3860,3372,5571,11,11975,28272,5553,1518,2770,0,10829,1032,1511,4341,272,2318,1464,455,2218,754,6819,6442,64,758,6198,0,23827,5162,1723,1082,2645,26098,11018,898,5530,5639,8196,324,3915,1112,925,962,6145,160,29,2954,1758,1818,16,654,907,2189,115,230,48,724,24,2473,982,20,907,37,509,522,315,1830,48,18,273,1104,0,187,287,761,96,116,779,63,113,773,3018,25,10,1284,1802,583,1284,23,238,203,339,876,1,408,913,648,1498,85,82,399,215,312,98,235,39,0,96,15,8,11,20,0,332,509,0,122,85,141,11,25,18,21,0,16,0,18,19,24,15,1,5,0,1
15-05-2020,1449346,85784,220291,262843,177319,226041,146457,223885,230183,175233,14216,7479,45032,18016,116635,17330,84495,13524,6,16496,8406,54644,16437,44531,3193,23258,20065,38799,12091,6652,30514,16589,30103,28583,49176,16109,10438,3417,596,267,9268,671,16148,2980,31467,2222,21831,2138,27730,891,1480,11739,843,4044,3577,5689,11,12860,29425,5745,1643,2810,0,11228,1035,1523,4625,287,2460,1465,459,2236,759,6855,6629,64,781,6583,0,23956,5450,1740,1111,2686,26891,11037,916,5638,6053,8219,324,3923,1210,935,970,6228,203,29,3105,1766,1964,16,654,910,2310,119,238,48,732,24,2473,1031,29,1118,42,511,532,326,1840,50,18,310,1209,0,190,287,761,96,116,806,63,116,780,3025,25,10,1309,1802,594,1284,23,263,236,339,885,1,447,913,652,1498,106,82,428,219,314,98,235,39,0,96,15,8,11,21,0,332,509,0,122,85,141,11,25,18,22,0,16,0,18,19,24,15,1,5,0,1
16-05-2020,1473343,90648,233511,272043,177207,228106,148067,224760,230698,175752,14939,7805,47144,18257,118392,17858,88541,14355,6,17025,8455,54989,16704,50016,3260,23645,20995,40151,12305,6741,30572,16608,30461,28810,52016,16201,10496,3473,607,291,9449,683,16202,3138,32763,2224,22627,2175,28681,902,1493,12110,853,4283,3826,5850,11,13802,30972,5934,1763,2819,0,11719,1037,1534,5029,306,2565,1465,504,2267,778,6872,6821,65,830,6747,0,24048,5621,1762,1117,2738,27356,11050,933,5735,6402,8237,324,3930,1265,960,997,6286,227,29,3105,1770,2289,16,679,914,2429,129,283,48,733,24,2658,1078,40,1322,42,517,546,328,1862,51,18,358,1320,0,202,289,761,96,116,835,65,117,782,3025,25,10,1331,1802,594,1357,23,298,236,339,889,1,462,969,653,1499,122,82,474,223,318,135,235,39,0,96,15,8,11,21,0,332,509,0,122,86,141,11,25,18,22,0,16,0,18,19,24,15,1,5,0,1
17-05-2020,1491438,95698,241080,281752,177240,229932,149435,225435,230698,176369,15574,8068,49219,18529,120198,18291,92273,15515,6,17514,8475,55280,16871,52369,3404,23974,22268,42125,12513,6870,30587,16617,30720,29036,54752,16242,10610,3509,613,295,9606,695,16226,3274,33182,2226,23358,2211,29650,911,1494,12314,863,4472,4088,6157,11,14850,32604,6060,1763,2834,0,12229,1037,1541,5186,317,2646,1466,541,2290,786,6894,7019,65,887,6956,0,24112,5959,1792,1138,2753,28038,11065,946,5735,6664,8249,324,3945,1338,981,1008,6347,227,29,3105,1774,2289,16,753,916,2480,137,304,48,734,25,2658,1094,62,1524,44,520,553,328,1872,58,18,456,1320,0,203,292,761,96,116,860,70,117,796,3028,25,10,1401,1802,594,1421,23,301,290,339,904,1,505,990,654,1499,128,82,503,226,320,136,235,39,0,96,23,8,11,21,0,332,509,0,122,88,141,11,25,18,22,0,16,0,18,19,24,15,1,5,0,1
18-05-2020,1513437,100328,255368,290678,177554,232506,150593,225886,231606,176551,16295,8371,51633,18885,122492,18616,94933,16433,6,18010,8586,55559,17036,54647,3554,24286,23870,43966,12718,6952,30597,16643,31151,29209,57345,16269,10699,3535,629,375,9726,701,16259,3387,33582,2228,24190,2235,30572,931,1495,12725,866,4823,4263,6751,11,15691,33969,6138,1912,2836,0,12764,1043,1547,5379,352,2798,1466,618,2304,788,6941,7201,65,912,7184,0,24200,6175,1817,1216,2791,28343,11078,948,5735,7072,8257,324,3947,1413,992,1009,6380,248,29,3529,1784,2591,16,761,917,2544,145,322,50,737,25,2796,1106,81,1729,46,520,558,328,1881,58,18,533,1432,0,205,297,761,96,116,874,70,124,796,3031,25,11,1518,1802,719,1455,24,330,290,339,909,1,519,1032,654,1499,130,82,519,229,324,140,246,39,0,97,42,8,11,21,0,332,509,0,122,88,141,11,25,18,22,0,16,0,18,19,24,15,1,5,0,1
19-05-2020,1534386,106475,271885,299941,178428,235547,151615,226699,232037,177778,16935,8809,54346,19268,124603,18876,99483,17200,6,18496,8647,55791,17191,58167,3611,24755,25121,45898,12942,7023,30618,16659,31818,29432,59854,16321,10733,3556,649,402,9867,707,16287,3518,34151,2232,25063,2259,31508,954,1495,13223,882,5041,4481,6751,11,16764,35606,6340,2133,2840,0,13484,1044,1562,5671,365,2955,1467,749,2321,829,6978,7377,68,963,7532,0,24251,6401,1839,1243,2855,28794,11110,949,6096,7653,8267,324,3958,1498,1027,1012,6399,260,29,3529,1791,2728,16,772,918,2617,146,326,52,738,25,2863,1143,131,1936,46,520,569,335,1887,58,18,533,1502,0,208,308,761,96,116,901,70,125,796,3033,254,11,1618,1802,825,1502,24,338,290,130,914,1,534,1038,655,1503,167,82,545,233,324,140,251,39,0,97,42,8,11,21,0,332,509,0,122,90,141,11,25,18,22,0,16,0,18,19,24,15,1,5,0,1
20-05-2020,1557833,112028,291579,308705,179069,238253,152587,227364,232555,178473,17687,9283,56594,19739,126949,19230,104020,18003,6,19189,8721,55983,17387,62205,3724,25197,26738,48091,13221,7133,30658,16667,32626,29660,62545,16353,10833,3598,672,427,9977,713,16321,3631,34854,2234,26004,2292,32426,961,1496,13477,897,5271,4919,6969,11,17568,37097,6553,2265,2850,0,14229,1045,1577,6043,389,2955,1468,824,2338,833,7009,7542,69,1029,7888,0,24315,6677,1858,1270,2939,29364,11122,964,6269,8145,8281,324,3971,1571,1028,1016,6443,264,29,3733,1794,2728,16,832,922,2714,156,371,52,746,25,2863,1186,141,2140,48,529,584,349,1900,58,18,596,1567,0,217,314,762,97,116,931,71,125,809,3034,254,11,1828,1803,890,1573,24,340,290,130,920,1,570,1089,656,1503,184,82,565,238,324,140,251,39,0,97,42,8,34,21,0,332,509,0,122,90,141,11,25,18,22,0,16,0,18,19,24,15,1,5,0,1
21-05-2020,1583458,118226,310087,317554,179306,240795,153548,228006,233037,179021,18330,9931,59567,20143,129341,19706,108769,19137,6,20162,8754,56235,17585,66169,3877,25595,28511,50694,13434,7211,30694,16683,33236,29912,65077,16404,10919,3641,684,457,10116,721,16362,3749,35306,2237,26898,2331,33371,1024,1502,13657,903,5606,5187,7234,11,18609,38651,6704,2512,2853,0,15003,1046,1593,6370,399,3204,1468,882,2350,836,7059,7728,71,1109,8174,0,24391,7016,1898,1313,2964,29812,11142,969,6269,8676,8309,324,3980,1640,1055,1025,6493,160,29,4288,1800,3138,18,866,923,2812,162,405,58,749,29,3067,1216,173,2350,51,534,599,356,1908,58,18,734,1567,0,220,320,762,97,116,947,72,127,812,3037,279,11,2047,1803,903,1594,24,354,481,135,924,1,585,1109,658,1504,197,82,588,240,324,140,251,39,0,97,42,8,34,21,0,332,509,0,123,90,141,11,25,18,22,0,16,0,18,19,24,15,1,5,0,1
22-05-2020,1606787,124794,330890,326448,179645,242825,154500,228658,234824,179710,19131,10649,62527,20619,131652,20148,111698,20125,6,20796,8813,56511,17712,70445,3964,26085,30205,52437,13597,7332,30707,16690,33768,30200,67719,16436,11024,3678,700,516,10267,723,16385,3855,35828,2243,27892,2372,34303,1086,1503,13989,911,5928,5579,7919,11,19564,40481,6847,2743,2874,0,15786,1048,1604,6794,433,3477,1468,944,2372,838,7137,7918,72,1161,8414,0,24506,7261,1921,1350,3028,30426,11165,981,6486,9216,8332,324,3981,1725,1068,1030,6537,175,29,4400,1807,3378,19,920,927,2909,164,448,60,753,30,3067,1274,200,2551,51,544,600,362,1916,59,18,812,1728,0,225,321,762,97,116,969,82,127,814,3037,279,11,2270,1803,960,1594,25,363,563,135,937,2,606,1114,661,1504,209,82,611,249,324,141,251,39,0,97,42,8,78,21,0,332,509,0,123,90,141,11,25,18,22,0,16,0,18,19,24,15,1,5,0,1
